"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 09 01:16:53 GMT 2024","Mon Dec 09 01:16:54 GMT 2024","1605","regressive","regressive","botsystest.tests.bots.CreateSuccessfulBotsTests","botsystest.tests.bots.CreateSuccessfulBotsTests","botCreatePositiveTest","botCreatePositiveTest",""
"passed","Mon Dec 09 01:17:37 GMT 2024","Mon Dec 09 01:17:37 GMT 2024","365","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:03 GMT 2024","Mon Dec 09 01:17:03 GMT 2024","360","regressive","regressive","botsystest.tests.bots.DeleteBotsNotActiveTests","botsystest.tests.bots.DeleteBotsNotActiveTests","botsDeleteSuccessfulPositiveTest","botsDeleteSuccessfulPositiveTest",""
"passed","Mon Dec 09 01:17:33 GMT 2024","Mon Dec 09 01:17:34 GMT 2024","669","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:42 GMT 2024","Mon Dec 09 01:17:43 GMT 2024","373","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:29 GMT 2024","Mon Dec 09 01:17:30 GMT 2024","1345","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterDeleteExchange","botsystest.tests.timestream.CheckStreamAfterDeleteExchange","CheckStreamAfterDeletePositiveExchangeTest","CheckStreamAfterDeletePositiveExchangeTest",""
"passed","Mon Dec 09 01:17:11 GMT 2024","Mon Dec 09 01:17:12 GMT 2024","627","regressive","regressive","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangePositiveTest","CreateExchangePositiveTest",""
"passed","Mon Dec 09 01:17:22 GMT 2024","Mon Dec 09 01:17:23 GMT 2024","1354","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterChangeExchange","botsystest.tests.timestream.CheckStreamAfterChangeExchange","CheckStreamAfterChangeExchangePositiveTest","CheckStreamAfterChangeExchangePositiveTest",""
"passed","Mon Dec 09 01:16:57 GMT 2024","Mon Dec 09 01:16:57 GMT 2024","564","regressive","regressive","botsystest.tests.bots.CreateUnsuccesfulTests","botsystest.tests.bots.CreateUnsuccesfulTests","botCreateNegativeNotConnectExchTest","botCreateNegativeNotConnectExchTest",""
"passed","Mon Dec 09 01:17:44 GMT 2024","Mon Dec 09 01:17:44 GMT 2024","462","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:46 GMT 2024","Mon Dec 09 01:17:46 GMT 2024","361","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesPositiveTest","CandlesPositiveTest",""
"passed","Mon Dec 09 01:17:09 GMT 2024","Mon Dec 09 01:17:10 GMT 2024","897","regressive","regressive","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangeConnectPositiveFalseTest","CreateExchangeConnectPositiveFalseTest",""
"passed","Mon Dec 09 01:17:39 GMT 2024","Mon Dec 09 01:17:40 GMT 2024","687","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:18 GMT 2024","Mon Dec 09 01:17:19 GMT 2024","1594","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterChangeBot","botsystest.tests.timestream.CheckStreamAfterChangeBot","CheckStreamAfterChangeBotPositiveTest","CheckStreamAfterChangeBotPositiveTest",""
"passed","Mon Dec 09 01:17:07 GMT 2024","Mon Dec 09 01:17:09 GMT 2024","1855","regressive","regressive","botsystest.tests.bots.GetBotsTests","botsystest.tests.bots.GetBotsTests","getOneBotPositiveTest","getOneBotPositiveTest",""
"passed","Mon Dec 09 01:17:12 GMT 2024","Mon Dec 09 01:17:13 GMT 2024","563","regressive","regressive","botsystest.tests.exchanges.DeleteExchangeTests","botsystest.tests.exchanges.DeleteExchangeTests","testDeleteExchangePositive","testDeleteExchangePositive",""
"passed","Mon Dec 09 01:17:36 GMT 2024","Mon Dec 09 01:17:36 GMT 2024","375","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:35 GMT 2024","Mon Dec 09 01:17:36 GMT 2024","396","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:42 GMT 2024","Mon Dec 09 01:17:42 GMT 2024","489","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:40 GMT 2024","Mon Dec 09 01:17:41 GMT 2024","609","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:41 GMT 2024","Mon Dec 09 01:17:41 GMT 2024","474","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:25 GMT 2024","Mon Dec 09 01:17:27 GMT 2024","1690","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterDeleteBot","botsystest.tests.timestream.CheckStreamAfterDeleteBot","CheckStreamAfterDeleteBotPositiveTest","CheckStreamAfterDeleteBotPositiveTest",""
"passed","Mon Dec 09 01:17:03 GMT 2024","Mon Dec 09 01:17:06 GMT 2024","3130","regressive","regressive","botsystest.tests.bots.GetBotsTests","botsystest.tests.bots.GetBotsTests","getMyBotsPositiveTest","getMyBotsPositiveTest",""
"passed","Mon Dec 09 01:17:44 GMT 2024","Mon Dec 09 01:17:45 GMT 2024","564","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:16:48 GMT 2024","Mon Dec 09 01:16:50 GMT 2024","1994","regressive","regressive","botsystest.tests.bots.CreateSuccessfulBotsTests","botsystest.tests.bots.CreateSuccessfulBotsTests","botCreatePositiveDemoTest","botCreatePositiveDemoTest",""
"passed","Mon Dec 09 01:17:31 GMT 2024","Mon Dec 09 01:17:31 GMT 2024","387","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:00 GMT 2024","Mon Dec 09 01:17:00 GMT 2024","779","regressive","regressive","botsystest.tests.bots.DeleteActiveBotTests","botsystest.tests.bots.DeleteActiveBotTests","botsDeleteRunningNegativeTest","botsDeleteRunningNegativeTest",""
"passed","Mon Dec 09 01:17:10 GMT 2024","Mon Dec 09 01:17:11 GMT 2024","433","regressive","regressive","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangeConnectPositiveFalseTest2","CreateExchangeConnectPositiveFalseTest2",""
"passed","Mon Dec 09 01:17:34 GMT 2024","Mon Dec 09 01:17:34 GMT 2024","390","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:15 GMT 2024","Mon Dec 09 01:17:16 GMT 2024","1116","regressive","regressive","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforePositiveDeleteNoBots","testGetExchangeBeforePositiveDeleteNoBots",""
"passed","Mon Dec 09 01:17:32 GMT 2024","Mon Dec 09 01:17:33 GMT 2024","572","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:45 GMT 2024","Mon Dec 09 01:17:45 GMT 2024","370","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:31 GMT 2024","Mon Dec 09 01:17:32 GMT 2024","473","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:37 GMT 2024","Mon Dec 09 01:17:38 GMT 2024","381","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:38 GMT 2024","Mon Dec 09 01:17:39 GMT 2024","782","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:17:43 GMT 2024","Mon Dec 09 01:17:43 GMT 2024","463","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"failed","Mon Dec 09 01:17:13 GMT 2024","Mon Dec 09 01:17:15 GMT 2024","1494","regressive","regressive","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforeDeletePositiveWithBots","testGetExchangeBeforeDeletePositiveWithBots",""
"passed","Mon Dec 09 01:17:35 GMT 2024","Mon Dec 09 01:17:35 GMT 2024","375","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
