"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 04 10:54:47 GMT 2024","Wed Dec 04 10:54:48 GMT 2024","873","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
"passed","Wed Dec 04 10:55:54 GMT 2024","Wed Dec 04 10:55:55 GMT 2024","625","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:34 GMT 2024","Wed Dec 04 10:55:35 GMT 2024","891","Gradle suite","Gradle test","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforePositiveDeleteNoBots","testGetExchangeBeforePositiveDeleteNoBots",""
"passed","Wed Dec 04 10:55:06 GMT 2024","Wed Dec 04 10:55:07 GMT 2024","1062","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateShortPositiveTestCSV","botCreateShortPositiveTestCSV",""
"passed","Wed Dec 04 10:55:18 GMT 2024","Wed Dec 04 10:55:18 GMT 2024","577","Gradle suite","Gradle test","botsystest.tests.bots.CreateUnsuccesfulTests","botsystest.tests.bots.CreateUnsuccesfulTests","botCreateNegativeNotConnectExchTest","botCreateNegativeNotConnectExchTest",""
"passed","Wed Dec 04 10:54:42 GMT 2024","Wed Dec 04 10:54:43 GMT 2024","971","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
"passed","Wed Dec 04 10:55:28 GMT 2024","Wed Dec 04 10:55:28 GMT 2024","434","Gradle suite","Gradle test","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangeConnectPositiveFalseTest2","CreateExchangeConnectPositiveFalseTest2",""
"passed","Wed Dec 04 10:55:56 GMT 2024","Wed Dec 04 10:55:57 GMT 2024","624","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:27 GMT 2024","Wed Dec 04 10:55:27 GMT 2024","300","Gradle suite","Gradle test","botsystest.tests.core.TestHelper","botsystest.tests.core.TestHelper","HelperTests","HelperTests",""
"failed","Wed Dec 04 10:54:40 GMT 2024","Wed Dec 04 10:54:40 GMT 2024","631","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
"passed","Wed Dec 04 10:55:08 GMT 2024","Wed Dec 04 10:55:09 GMT 2024","852","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateShortPositiveTestCSV","botCreateShortPositiveTestCSV",""
"passed","Wed Dec 04 10:55:54 GMT 2024","Wed Dec 04 10:55:54 GMT 2024","384","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:54:36 GMT 2024","Wed Dec 04 10:54:37 GMT 2024","637","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateNegativeTestCSV","botCreateNegativeTestCSV",""
"passed","Wed Dec 04 10:55:29 GMT 2024","Wed Dec 04 10:55:29 GMT 2024","454","Gradle suite","Gradle test","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangePositiveTest","CreateExchangePositiveTest",""
"passed","Wed Dec 04 10:55:13 GMT 2024","Wed Dec 04 10:55:14 GMT 2024","682","Gradle suite","Gradle test","botsystest.tests.bots.CreateSuccessfulBotsTests","botsystest.tests.bots.CreateSuccessfulBotsTests","botCreatePositiveDemoTest","botCreatePositiveDemoTest",""
"passed","Wed Dec 04 10:56:01 GMT 2024","Wed Dec 04 10:56:01 GMT 2024","584","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:39 GMT 2024","Wed Dec 04 10:55:40 GMT 2024","1333","Gradle suite","Gradle test","botsystest.tests.timestream.CheckStreamAfterChangeExchange","botsystest.tests.timestream.CheckStreamAfterChangeExchange","CheckStreamAfterChangeExchangePositiveTest","CheckStreamAfterChangeExchangePositiveTest",""
"passed","Wed Dec 04 10:55:24 GMT 2024","Wed Dec 04 10:55:24 GMT 2024","189","Gradle suite","Gradle test","botsystest.tests.bots.DeleteBotsNotActiveTests","botsystest.tests.bots.DeleteBotsNotActiveTests","botsDeleteSuccessfulPositiveTest","botsDeleteSuccessfulPositiveTest",""
"passed","Wed Dec 04 10:55:31 GMT 2024","Wed Dec 04 10:55:32 GMT 2024","717","Gradle suite","Gradle test","botsystest.tests.exchanges.GetExchangesTests","botsystest.tests.exchanges.GetExchangesTests","GetOneExchangeSuccessfulPositiveTest","GetOneExchangeSuccessfulPositiveTest",""
"failed","Wed Dec 04 10:54:57 GMT 2024","Wed Dec 04 10:54:58 GMT 2024","840","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateShortPositiveTestCSV","botCreateShortPositiveTestCSV",""
"passed","Wed Dec 04 10:56:00 GMT 2024","Wed Dec 04 10:56:00 GMT 2024","487","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:31 GMT 2024","Wed Dec 04 10:55:31 GMT 2024","200","Gradle suite","Gradle test","botsystest.tests.exchanges.GetExchangesTests","botsystest.tests.exchanges.GetExchangesTests","GetExchangeSuccessfulPositiveTest","GetExchangeSuccessfulPositiveTest",""
"passed","Wed Dec 04 10:55:48 GMT 2024","Wed Dec 04 10:55:48 GMT 2024","484","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:54:38 GMT 2024","Wed Dec 04 10:54:39 GMT 2024","635","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateNegativeTestCSV","botCreateNegativeTestCSV",""
"passed","Wed Dec 04 10:54:44 GMT 2024","Wed Dec 04 10:54:44 GMT 2024","891","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
"passed","Wed Dec 04 10:55:52 GMT 2024","Wed Dec 04 10:55:53 GMT 2024","382","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:59 GMT 2024","Wed Dec 04 10:56:00 GMT 2024","487","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:53 GMT 2024","Wed Dec 04 10:55:53 GMT 2024","383","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:54:54 GMT 2024","Wed Dec 04 10:54:55 GMT 2024","896","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
"passed","Wed Dec 04 10:55:22 GMT 2024","Wed Dec 04 10:55:22 GMT 2024","642","Gradle suite","Gradle test","botsystest.tests.bots.DeleteActiveBotTests","botsystest.tests.bots.DeleteActiveBotTests","botsDeleteRunningNegativeTest","botsDeleteRunningNegativeTest",""
"passed","Wed Dec 04 10:55:51 GMT 2024","Wed Dec 04 10:55:51 GMT 2024","392","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:54:59 GMT 2024","Wed Dec 04 10:55:00 GMT 2024","831","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateShortPositiveTestCSV","botCreateShortPositiveTestCSV",""
"passed","Wed Dec 04 10:55:49 GMT 2024","Wed Dec 04 10:55:49 GMT 2024","642","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:55:10 GMT 2024","Wed Dec 04 10:55:10 GMT 2024","848","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateShortPositiveTestCSV","botCreateShortPositiveTestCSV",""
"passed","Wed Dec 04 10:55:11 GMT 2024","Wed Dec 04 10:55:12 GMT 2024","875","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateShortPositiveTestCSV","botCreateShortPositiveTestCSV",""
"passed","Wed Dec 04 10:55:50 GMT 2024","Wed Dec 04 10:55:50 GMT 2024","739","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:56:02 GMT 2024","Wed Dec 04 10:56:02 GMT 2024","398","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesPositiveTest","CandlesPositiveTest",""
"passed","Wed Dec 04 10:54:52 GMT 2024","Wed Dec 04 10:54:53 GMT 2024","928","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
"passed","Wed Dec 04 10:55:52 GMT 2024","Wed Dec 04 10:55:52 GMT 2024","376","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:54:49 GMT 2024","Wed Dec 04 10:54:50 GMT 2024","901","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreatePositiveTestCSV","botCreatePositiveTestCSV",""
