"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 08 14:14:43 GMT 2024","Sun Dec 08 14:14:43 GMT 2024","435","regressive","regressive","botsystest.tests.bots.CreateUnsuccesfulTests","botsystest.tests.bots.CreateUnsuccesfulTests","botCreateNegativeNotConnectExchTest","botCreateNegativeNotConnectExchTest",""
"passed","Sun Dec 08 14:14:57 GMT 2024","Sun Dec 08 14:14:58 GMT 2024","991","regressive","regressive","botsystest.tests.exchanges.DeleteExchangeTests","botsystest.tests.exchanges.DeleteExchangeTests","testDeleteExchangePositive","testDeleteExchangePositive",""
"passed","Sun Dec 08 14:14:38 GMT 2024","Sun Dec 08 14:14:40 GMT 2024","2015","regressive","regressive","botsystest.tests.bots.CreateSuccessfulBotsTests","botsystest.tests.bots.CreateSuccessfulBotsTests","botCreatePositiveTest","botCreatePositiveTest",""
"passed","Sun Dec 08 14:15:25 GMT 2024","Sun Dec 08 14:15:26 GMT 2024","415","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Sun Dec 08 14:14:46 GMT 2024","Sun Dec 08 14:14:47 GMT 2024","801","regressive","regressive","botsystest.tests.bots.DeleteActiveBotTests","botsystest.tests.bots.DeleteActiveBotTests","botsDeleteRunningNegativeTest","botsDeleteRunningNegativeTest",""
"passed","Sun Dec 08 14:15:15 GMT 2024","Sun Dec 08 14:15:17 GMT 2024","2069","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterDeleteExchange","botsystest.tests.timestream.CheckStreamAfterDeleteExchange","CheckStreamAfterDeletePositiveExchangeTest","CheckStreamAfterDeletePositiveExchangeTest",""
"passed","Sun Dec 08 14:15:04 GMT 2024","Sun Dec 08 14:15:06 GMT 2024","1572","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterChangeBot","botsystest.tests.timestream.CheckStreamAfterChangeBot","CheckStreamAfterChangeBotPositiveTest","CheckStreamAfterChangeBotPositiveTest",""
"passed","Sun Dec 08 14:15:35 GMT 2024","Sun Dec 08 14:15:36 GMT 2024","736","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Sun Dec 08 14:14:50 GMT 2024","Sun Dec 08 14:14:51 GMT 2024","999","regressive","regressive","botsystest.tests.bots.GetBotsTests","botsystest.tests.bots.GetBotsTests","getMyBotsPositiveTest","getMyBotsPositiveTest",""
"passed","Sun Dec 08 14:15:37 GMT 2024","Sun Dec 08 14:15:37 GMT 2024","423","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesPositiveTest","CandlesPositiveTest",""
"passed","Sun Dec 08 14:15:00 GMT 2024","Sun Dec 08 14:15:01 GMT 2024","1571","regressive","regressive","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforePositiveDeleteNoBots","testGetExchangeBeforePositiveDeleteNoBots",""
"passed","Sun Dec 08 14:15:23 GMT 2024","Sun Dec 08 14:15:23 GMT 2024","419","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Sun Dec 08 14:15:18 GMT 2024","Sun Dec 08 14:15:18 GMT 2024","419","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Sun Dec 08 14:15:26 GMT 2024","Sun Dec 08 14:15:26 GMT 2024","423","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"failed","Sun Dec 08 14:14:58 GMT 2024","Sun Dec 08 14:15:00 GMT 2024","1159","regressive","regressive","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforeDeletePositiveWithBots","testGetExchangeBeforeDeletePositiveWithBots",""
