"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 04 10:01:54 GMT 2024","Wed Dec 04 10:01:55 GMT 2024","679","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:01:43 GMT 2024","Wed Dec 04 10:01:44 GMT 2024","1040","Gradle suite","Gradle test","botsystest.tests.timestream.CheckStreamAfterChangeBot","botsystest.tests.timestream.CheckStreamAfterChangeBot","CheckStreamAfterChangeBotPositiveTest","CheckStreamAfterChangeBotPositiveTest",""
"passed","Wed Dec 04 10:02:08 GMT 2024","Wed Dec 04 10:02:09 GMT 2024","582","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:00:49 GMT 2024","Wed Dec 04 10:00:50 GMT 2024","876","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulShortPositiveTestCSV","botCreateSuccessfulShortPositiveTestCSV",""
"passed","Wed Dec 04 10:01:41 GMT 2024","Wed Dec 04 10:01:42 GMT 2024","924","Gradle suite","Gradle test","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforePositiveDeleteNoBots","testGetExchangeBeforePositiveDeleteNoBots",""
"passed","Wed Dec 04 10:01:31 GMT 2024","Wed Dec 04 10:01:31 GMT 2024","181","Gradle suite","Gradle test","botsystest.tests.bots.DeleteBotsNotActiveTests","botsystest.tests.bots.DeleteBotsNotActiveTests","botsDeleteSuccessfulPositiveTest","botsDeleteSuccessfulPositiveTest",""
"passed","Wed Dec 04 10:00:47 GMT 2024","Wed Dec 04 10:00:48 GMT 2024","887","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulShortPositiveTestCSV","botCreateSuccessfulShortPositiveTestCSV",""
"passed","Wed Dec 04 10:01:38 GMT 2024","Wed Dec 04 10:01:39 GMT 2024","435","Gradle suite","Gradle test","botsystest.tests.exchanges.GetExchangesTests","botsystest.tests.exchanges.GetExchangesTests","GetOneExchangeSuccessfulPositiveTest","GetOneExchangeSuccessfulPositiveTest",""
"passed","Wed Dec 04 10:01:50 GMT 2024","Wed Dec 04 10:01:51 GMT 2024","1167","Gradle suite","Gradle test","botsystest.tests.timestream.CheckStreamAfterDeleteBot","botsystest.tests.timestream.CheckStreamAfterDeleteBot","CheckStreamAfterDeleteBotPositiveTest","CheckStreamAfterDeleteBotPositiveTest",""
"failed","Wed Dec 04 10:00:19 GMT 2024","Wed Dec 04 10:00:20 GMT 2024","760","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulPositiveTestCSV","botCreateSuccessfulPositiveTestCSV",""
"passed","Wed Dec 04 10:00:53 GMT 2024","Wed Dec 04 10:00:54 GMT 2024","909","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulShortPositiveTestCSV","botCreateSuccessfulShortPositiveTestCSV",""
"passed","Wed Dec 04 10:01:36 GMT 2024","Wed Dec 04 10:01:36 GMT 2024","438","Gradle suite","Gradle test","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangePositiveTest","CreateExchangePositiveTest",""
"passed","Wed Dec 04 10:01:03 GMT 2024","Wed Dec 04 10:01:04 GMT 2024","857","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateUnsuccesfullNegativeTestCSV","botCreateUnsuccesfullNegativeTestCSV",""
"passed","Wed Dec 04 10:02:04 GMT 2024","Wed Dec 04 10:02:05 GMT 2024","815","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:01:31 GMT 2024","Wed Dec 04 10:01:31 GMT 2024","322","Gradle suite","Gradle test","botsystest.tests.bots.GetBotsTests","botsystest.tests.bots.GetBotsTests","getMyBotsPositiveTest","getMyBotsPositiveTest",""
"passed","Wed Dec 04 10:01:54 GMT 2024","Wed Dec 04 10:01:54 GMT 2024","393","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:00:25 GMT 2024","Wed Dec 04 10:00:26 GMT 2024","1152","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulPositiveTestCSV","botCreateSuccessfulPositiveTestCSV",""
"passed","Wed Dec 04 10:01:32 GMT 2024","Wed Dec 04 10:01:33 GMT 2024","1496","Gradle suite","Gradle test","botsystest.tests.bots.GetBotsTests","botsystest.tests.bots.GetBotsTests","getOneBotPositiveTest","getOneBotPositiveTest",""
"passed","Wed Dec 04 10:01:07 GMT 2024","Wed Dec 04 10:01:07 GMT 2024","635","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateUnsuccesfullNegativeTestCSV","botCreateUnsuccesfullNegativeTestCSV",""
"passed","Wed Dec 04 10:01:55 GMT 2024","Wed Dec 04 10:01:56 GMT 2024","600","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:01:17 GMT 2024","Wed Dec 04 10:01:18 GMT 2024","687","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateUnsuccesfullNegativeTestCSV","botCreateUnsuccesfullNegativeTestCSV",""
"passed","Wed Dec 04 10:00:34 GMT 2024","Wed Dec 04 10:00:35 GMT 2024","946","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulPositiveTestCSV","botCreateSuccessfulPositiveTestCSV",""
"passed","Wed Dec 04 10:01:38 GMT 2024","Wed Dec 04 10:01:38 GMT 2024","231","Gradle suite","Gradle test","botsystest.tests.exchanges.GetExchangesTests","botsystest.tests.exchanges.GetExchangesTests","GetExchangeSuccessfulPositiveTest","GetExchangeSuccessfulPositiveTest",""
"passed","Wed Dec 04 10:01:19 GMT 2024","Wed Dec 04 10:01:20 GMT 2024","828","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateUnsuccesfullNegativeTestCSV","botCreateUnsuccesfullNegativeTestCSV",""
"passed","Wed Dec 04 10:02:10 GMT 2024","Wed Dec 04 10:02:10 GMT 2024","375","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesPositiveTest","CandlesPositiveTest",""
"passed","Wed Dec 04 10:01:05 GMT 2024","Wed Dec 04 10:01:06 GMT 2024","633","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateUnsuccesfullNegativeTestCSV","botCreateUnsuccesfullNegativeTestCSV",""
"passed","Wed Dec 04 10:01:28 GMT 2024","Wed Dec 04 10:01:29 GMT 2024","603","Gradle suite","Gradle test","botsystest.tests.bots.DeleteActiveBotTests","botsystest.tests.bots.DeleteActiveBotTests","botsDeleteRunningNegativeTest","botsDeleteRunningNegativeTest",""
"passed","Wed Dec 04 10:01:58 GMT 2024","Wed Dec 04 10:01:58 GMT 2024","386","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:01:13 GMT 2024","Wed Dec 04 10:01:13 GMT 2024","641","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateUnsuccesfullNegativeTestCSV","botCreateUnsuccesfullNegativeTestCSV",""
"passed","Wed Dec 04 10:01:34 GMT 2024","Wed Dec 04 10:01:35 GMT 2024","432","Gradle suite","Gradle test","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangeConnectPositiveFalseTest","CreateExchangeConnectPositiveFalseTest",""
"passed","Wed Dec 04 10:01:26 GMT 2024","Wed Dec 04 10:01:27 GMT 2024","374","Gradle suite","Gradle test","botsystest.tests.bots.CreateUnsuccesfulTests","botsystest.tests.bots.CreateUnsuccesfulTests","botCreateNegativeNotConnectExchTest","botCreateNegativeNotConnectExchTest",""
"passed","Wed Dec 04 10:01:52 GMT 2024","Wed Dec 04 10:01:53 GMT 2024","1054","Gradle suite","Gradle test","botsystest.tests.timestream.CheckStreamAfterDeleteExchange","botsystest.tests.timestream.CheckStreamAfterDeleteExchange","CheckStreamAfterDeleteExchangeTest","CheckStreamAfterDeleteExchangeTest",""
"passed","Wed Dec 04 10:02:01 GMT 2024","Wed Dec 04 10:02:01 GMT 2024","387","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:00:30 GMT 2024","Wed Dec 04 10:00:31 GMT 2024","1121","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulPositiveTestCSV","botCreateSuccessfulPositiveTestCSV",""
"passed","Wed Dec 04 10:01:58 GMT 2024","Wed Dec 04 10:01:59 GMT 2024","387","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:02:05 GMT 2024","Wed Dec 04 10:02:05 GMT 2024","504","Gradle suite","Gradle test","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Wed Dec 04 10:00:55 GMT 2024","Wed Dec 04 10:00:56 GMT 2024","874","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulShortPositiveTestCSV","botCreateSuccessfulShortPositiveTestCSV",""
"passed","Wed Dec 04 10:00:32 GMT 2024","Wed Dec 04 10:00:33 GMT 2024","1099","Gradle suite","Gradle test","botsystest.tests.bots.BotsTestsCSV","botsystest.tests.bots.BotsTestsCSV","botCreateSuccessfulPositiveTestCSV","botCreateSuccessfulPositiveTestCSV",""
