"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 04 15:18:25 GMT 2024","Wed Dec 04 15:18:26 GMT 2024","1141","LoginAll","LoginAll","botsystest.tests.bots.DeleteActiveBotTests","botsystest.tests.bots.DeleteActiveBotTests","botsDeleteRunningNegativeTest","botsDeleteRunningNegativeTest",""
"passed","Wed Dec 04 15:18:29 GMT 2024","Wed Dec 04 15:18:29 GMT 2024","530","LoginAll","LoginAll","botsystest.tests.bots.DeleteBotsNotActiveTests","botsystest.tests.bots.DeleteBotsNotActiveTests","botsDeleteSuccessfulPositiveTest","botsDeleteSuccessfulPositiveTest",""
"passed","Wed Dec 04 15:18:31 GMT 2024","Wed Dec 04 15:18:33 GMT 2024","1913","LoginAll","LoginAll","botsystest.tests.timestream.CheckStreamAfterChangeBot","botsystest.tests.timestream.CheckStreamAfterChangeBot","CheckStreamAfterChangeBotPositiveTest","CheckStreamAfterChangeBotPositiveTest",""
"passed","Wed Dec 04 15:18:20 GMT 2024","Wed Dec 04 15:18:22 GMT 2024","1644","LoginAll","LoginAll","botsystest.tests.bots.CreateSuccessfulBotsTests","botsystest.tests.bots.CreateSuccessfulBotsTests","botCreatePositiveTest","botCreatePositiveTest",""
"passed","Wed Dec 04 15:18:16 GMT 2024","Wed Dec 04 15:18:17 GMT 2024","1199","LoginAll","LoginAll","botsystest.tests.bots.CreateSuccessfulBotsTests","botsystest.tests.bots.CreateSuccessfulBotsTests","botCreatePositiveDemoTest","botCreatePositiveDemoTest",""
"passed","Wed Dec 04 15:18:35 GMT 2024","Wed Dec 04 15:18:36 GMT 2024","1227","LoginAll","LoginAll","botsystest.tests.timestream.CheckStreamAfterDeleteBot","botsystest.tests.timestream.CheckStreamAfterDeleteBot","CheckStreamAfterDeleteBotPositiveTest","CheckStreamAfterDeleteBotPositiveTest",""
