"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 09 01:32:50 GMT 2024","Mon Dec 09 01:32:50 GMT 2024","386","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:43 GMT 2024","Mon Dec 09 01:32:44 GMT 2024","544","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:05 GMT 2024","Mon Dec 09 01:32:05 GMT 2024","344","regressive","regressive","botsystest.tests.bots.CreateUnsuccesfulTests","botsystest.tests.bots.CreateUnsuccesfulTests","botCreateNegativeNotConnectExchTest","botCreateNegativeNotConnectExchTest",""
"passed","Mon Dec 09 01:32:45 GMT 2024","Mon Dec 09 01:32:45 GMT 2024","588","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:49 GMT 2024","Mon Dec 09 01:32:50 GMT 2024","545","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:19 GMT 2024","Mon Dec 09 01:32:20 GMT 2024","745","regressive","regressive","botsystest.tests.exchanges.DeleteExchangeTests","botsystest.tests.exchanges.DeleteExchangeTests","testDeleteExchangePositive","testDeleteExchangePositive",""
"passed","Mon Dec 09 01:32:28 GMT 2024","Mon Dec 09 01:32:29 GMT 2024","1008","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterChangeExchange","botsystest.tests.timestream.CheckStreamAfterChangeExchange","CheckStreamAfterChangeExchangePositiveTest","CheckStreamAfterChangeExchangePositiveTest",""
"passed","Mon Dec 09 01:32:48 GMT 2024","Mon Dec 09 01:32:48 GMT 2024","469","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:22 GMT 2024","Mon Dec 09 01:32:23 GMT 2024","1076","regressive","regressive","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","botsystest.tests.exchanges.GetMessageBeforeDeleteExchangeTest","testGetExchangeBeforePositiveDeleteNoBots","testGetExchangeBeforePositiveDeleteNoBots",""
"passed","Mon Dec 09 01:32:18 GMT 2024","Mon Dec 09 01:32:19 GMT 2024","452","regressive","regressive","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangePositiveTest","CreateExchangePositiveTest",""
"passed","Mon Dec 09 01:32:25 GMT 2024","Mon Dec 09 01:32:26 GMT 2024","988","regressive","regressive","botsystest.tests.timestream.CheckStreamAfterChangeBot","botsystest.tests.timestream.CheckStreamAfterChangeBot","CheckStreamAfterChangeBotPositiveTest","CheckStreamAfterChangeBotPositiveTest",""
"passed","Mon Dec 09 01:32:10 GMT 2024","Mon Dec 09 01:32:11 GMT 2024","346","regressive","regressive","botsystest.tests.bots.DeleteBotsNotActiveTests","botsystest.tests.bots.DeleteBotsNotActiveTests","botsDeleteSuccessfulPositiveTest","botsDeleteSuccessfulPositiveTest",""
"passed","Mon Dec 09 01:32:15 GMT 2024","Mon Dec 09 01:32:16 GMT 2024","1380","regressive","regressive","botsystest.tests.bots.GetBotsTests","botsystest.tests.bots.GetBotsTests","getOneBotPositiveTest","getOneBotPositiveTest",""
"passed","Mon Dec 09 01:32:48 GMT 2024","Mon Dec 09 01:32:49 GMT 2024","458","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:16 GMT 2024","Mon Dec 09 01:32:17 GMT 2024","415","regressive","regressive","botsystest.tests.exchanges.CreateExchangeTest","botsystest.tests.exchanges.CreateExchangeTest","CreateExchangeConnectPositiveFalseTest","CreateExchangeConnectPositiveFalseTest",""
"passed","Mon Dec 09 01:32:37 GMT 2024","Mon Dec 09 01:32:38 GMT 2024","729","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
"passed","Mon Dec 09 01:32:42 GMT 2024","Mon Dec 09 01:32:43 GMT 2024","391","regressive","regressive","botsystest.tests.traidingBinance.TraidingFromBinanceTest","botsystest.tests.traidingBinance.TraidingFromBinanceTest","CandlesCSVPositiveTest","CandlesCSVPositiveTest",""
